Time,Temperature,Dew Point,Humidity,Wind,Speed,Gust,Pressure,Precip. Rate.,Precip. Accum.,UV,Solar,Date,Unnamed: 0,High,Low,Average
3:18 AM,53.4 °F,40.6 °F,62 °%,NNW,0.4 °mph,2.5 °mph,29.66 °in,0.02 °in,0.02 °in,0.0,0 w/m²,2022-04-09,,,,
3:28 AM,53.2 °F,40.6 °F,62 °%,West,1.3 °mph,2.5 °mph,29.65 °in,0.02 °in,0.02 °in,0.0,0 w/m²,2022-04-09,,,,
3:37 AM,53.1 °F,40.8 °F,63 °%,WSW,0.7 °mph,2.0 °mph,29.65 °in,0.02 °in,0.02 °in,0.0,0 w/m²,2022-04-09,,,,
3:47 AM,52.9 °F,41.0 °F,64 °%,SW,1.6 °mph,3.8 °mph,29.65 °in,0.02 °in,0.02 °in,0.0,0 w/m²,2022-04-09,,,,
3:57 AM,52.5 °F,41.2 °F,65 °%,West,0.2 °mph,4.3 °mph,29.65 °in,0.02 °in,0.02 °in,0.0,0 w/m²,2022-04-09,,,,
4:07 AM,52.3 °F,41.4 °F,66 °%,WNW,0.4 °mph,1.6 °mph,29.65 °in,0.00 °in,0.02 °in,0.0,0 w/m²,2022-04-09,,,,
4:17 AM,52.5 °F,41.5 °F,66 °%,SSW,0.7 °mph,1.6 °mph,29.64 °in,0.00 °in,0.02 °in,0.0,0 w/m²,2022-04-09,,,,
4:27 AM,52.3 °F,41.7 °F,67 °%,,1.3 °mph,2.0 °mph,29.63 °in,0.00 °in,0.02 °in,0.0,0 w/m²,2022-04-09,,,,
4:38 AM,52.2 °F,41.2 °F,66 °%,SW,0.4 °mph,2.5 °mph,29.63 °in,0.00 °in,0.02 °in,0.0,0 w/m²,2022-04-09,,,,
4:47 AM,52.0 °F,41.0 °F,66 °%,WNW,0.7 °mph,2.7 °mph,29.63 °in,0.00 °in,0.02 °in,0.0,0 w/m²,2022-04-09,,,,
4:57 AM,52.2 °F,41.5 °F,67 °%,SW,1.1 °mph,2.9 °mph,29.64 °in,0.00 °in,0.02 °in,0.0,0 w/m²,2022-04-09,,,,
5:07 AM,51.8 °F,41.2 °F,67 °%,WSW,0.7 °mph,2.5 °mph,29.64 °in,0.00 °in,0.04 °in,0.0,0 w/m²,2022-04-09,,,,
5:17 AM,52.0 °F,41.4 °F,67 °%,WNW,1.1 °mph,2.7 °mph,29.63 °in,0.00 °in,0.04 °in,0.0,0 w/m²,2022-04-09,,,,
5:27 AM,51.8 °F,41.5 °F,68 °%,SSW,0.9 °mph,1.6 °mph,29.64 °in,0.00 °in,0.04 °in,0.0,0 w/m²,2022-04-09,,,,
5:37 AM,51.6 °F,41.4 °F,68 °%,WNW,0.9 °mph,1.6 °mph,29.64 °in,0.01 °in,0.05 °in,0.0,0 w/m²,2022-04-09,,,,
5:47 AM,51.3 °F,41.4 °F,69 °%,NW,0.2 °mph,0.9 °mph,29.64 °in,0.01 °in,0.05 °in,0.0,0 w/m²,2022-04-09,,,,
5:57 AM,51.1 °F,41.7 °F,70 °%,NW,0.9 °mph,2.0 °mph,29.63 °in,0.01 °in,0.05 °in,0.0,0 w/m²,2022-04-09,,,,
6:08 AM,51.3 °F,41.4 °F,69 °%,WSW,0.2 °mph,0.9 °mph,29.62 °in,0.01 °in,0.06 °in,0.0,0 w/m²,2022-04-09,,,,
6:18 AM,51.3 °F,41.4 °F,69 °%,NE,0.7 °mph,1.6 °mph,29.61 °in,0.01 °in,0.06 °in,0.0,0 w/m²,2022-04-09,,,,
6:27 AM,51.4 °F,41.5 °F,69 °%,NNE,1.1 °mph,2.7 °mph,29.62 °in,0.01 °in,0.06 °in,0.0,1 w/m²,2022-04-09,,,,
6:37 AM,51.3 °F,41.4 °F,69 °%,,2.2 °mph,3.4 °mph,29.62 °in,0.01 °in,0.06 °in,0.0,6 w/m²,2022-04-09,,,,
6:47 AM,51.4 °F,41.5 °F,69 °%,WSW,1.1 °mph,2.5 °mph,29.63 °in,0.00 °in,0.06 °in,0.0,13 w/m²,2022-04-09,,,,
6:58 AM,51.3 °F,41.7 °F,70 °%,NNW,0.7 °mph,2.5 °mph,29.63 °in,0.00 °in,0.06 °in,0.0,26 w/m²,2022-04-09,,,,
7:08 AM,51.4 °F,41.5 °F,69 °%,NNE,1.6 °mph,3.4 °mph,29.63 °in,0.00 °in,0.06 °in,0.0,40 w/m²,2022-04-09,,,,
7:17 AM,51.8 °F,41.5 °F,68 °%,North,0.0 °mph,0.7 °mph,29.62 °in,0.00 °in,0.06 °in,0.0,59 w/m²,2022-04-09,,,,
7:28 AM,51.6 °F,41.4 °F,68 °%,North,0.0 °mph,1.1 °mph,29.62 °in,0.00 °in,0.06 °in,1.0,101 w/m²,2022-04-09,,,,
7:38 AM,52.0 °F,41.7 °F,68 °%,East,1.3 °mph,3.4 °mph,29.62 °in,0.00 °in,0.06 °in,1.0,101 w/m²,2022-04-09,,,,
7:48 AM,52.3 °F,42.1 °F,68 °%,SE,1.6 °mph,2.2 °mph,29.61 °in,0.00 °in,0.06 °in,1.0,118 w/m²,2022-04-09,,,,
7:58 AM,52.7 °F,42.4 °F,68 °%,SSE,2.2 °mph,6.5 °mph,29.62 °in,0.00 °in,0.06 °in,1.0,114 w/m²,2022-04-09,,,,
8:08 AM,52.7 °F,42.1 °F,67 °%,SSE,2.0 °mph,5.4 °mph,29.62 °in,0.00 °in,0.06 °in,1.0,109 w/m²,2022-04-09,,,,
8:18 AM,52.9 °F,42.3 °F,67 °%,SE,0.4 °mph,1.8 °mph,29.62 °in,0.00 °in,0.06 °in,1.0,154 w/m²,2022-04-09,,,,
8:27 AM,53.1 °F,42.4 °F,67 °%,North,0.0 °mph,0.4 °mph,29.62 °in,0.00 °in,0.06 °in,1.0,182 w/m²,2022-04-09,,,,
8:38 AM,53.1 °F,42.4 °F,67 °%,West,1.8 °mph,3.6 °mph,29.62 °in,0.00 °in,0.06 °in,1.0,259 w/m²,2022-04-09,,,,
8:48 AM,53.1 °F,42.1 °F,66 °%,West,0.4 °mph,1.1 °mph,29.61 °in,0.00 °in,0.06 °in,1.0,227 w/m²,2022-04-09,,,,
8:58 AM,53.2 °F,42.3 °F,66 °%,East,0.9 °mph,2.9 °mph,29.61 °in,0.00 °in,0.06 °in,1.0,288 w/m²,2022-04-09,,,,
9:08 AM,53.6 °F,43.0 °F,67 °%,SW,0.7 °mph,1.8 °mph,29.61 °in,0.00 °in,0.06 °in,2.0,354 w/m²,2022-04-09,,,,
9:18 AM,54.0 °F,43.3 °F,67 °%,West,1.6 °mph,2.9 °mph,29.61 °in,0.00 °in,0.06 °in,3.0,610 w/m²,2022-04-09,,,,
9:28 AM,54.0 °F,42.8 °F,66 °%,West,2.5 °mph,6.0 °mph,29.61 °in,0.00 °in,0.06 °in,3.0,498 w/m²,2022-04-09,,,,
9:37 AM,53.8 °F,42.6 °F,66 °%,WNW,1.3 °mph,3.6 °mph,29.61 °in,0.00 °in,0.06 °in,1.0,281 w/m²,2022-04-09,,,,
9:48 AM,54.0 °F,42.8 °F,66 °%,SSW,2.5 °mph,4.3 °mph,29.61 °in,0.00 °in,0.06 °in,1.0,226 w/m²,2022-04-09,,,,
9:57 AM,54.1 °F,43.0 °F,66 °%,WNW,2.7 °mph,5.4 °mph,29.61 °in,0.00 °in,0.06 °in,3.0,607 w/m²,2022-04-09,,,,
10:07 AM,54.0 °F,42.4 °F,65 °%,West,2.2 °mph,4.3 °mph,29.60 °in,0.00 °in,0.06 °in,3.0,539 w/m²,2022-04-09,,,,
10:17 AM,54.1 °F,42.6 °F,65 °%,WSW,2.9 °mph,5.1 °mph,29.60 °in,0.00 °in,0.06 °in,2.0,370 w/m²,2022-04-09,,,,
10:27 AM,54.1 °F,42.6 °F,65 °%,WNW,1.8 °mph,5.6 °mph,29.60 °in,0.00 °in,0.06 °in,2.0,349 w/m²,2022-04-09,,,,
10:37 AM,54.0 °F,41.7 °F,63 °%,WSW,1.1 °mph,2.2 °mph,29.61 °in,0.00 °in,0.06 °in,0.0,85 w/m²,2022-04-09,,,,
10:48 AM,53.6 °F,43.3 °F,68 °%,NW,2.7 °mph,5.4 °mph,29.61 °in,0.01 °in,0.07 °in,0.0,60 w/m²,2022-04-09,,,,
10:57 AM,52.7 °F,42.8 °F,69 °%,WSW,1.6 °mph,2.5 °mph,29.61 °in,0.01 °in,0.08 °in,4.0,682 w/m²,2022-04-09,,,,
11:07 AM,53.2 °F,43.3 °F,69 °%,West,4.3 °mph,6.9 °mph,29.62 °in,0.02 °in,0.08 °in,0.0,67 w/m²,2022-04-09,,,,
11:18 AM,51.6 °F,42.4 °F,71 °%,West,1.3 °mph,3.6 °mph,29.62 °in,0.05 °in,0.12 °in,1.0,303 w/m²,2022-04-09,,,,
11:28 AM,51.3 °F,41.7 °F,70 °%,NNW,1.1 °mph,2.5 °mph,29.61 °in,0.05 °in,0.08 °in,2.0,481 w/m²,2022-04-09,,,,
11:38 AM,51.6 °F,42.4 °F,71 °%,West,2.0 °mph,5.8 °mph,29.61 °in,0.05 °in,0.08 °in,5.0,959 w/m²,2022-04-09,,,,
11:48 AM,52.2 °F,41.5 °F,67 °%,West,6.9 °mph,11.9 °mph,29.61 °in,0.04 °in,0.08 °in,3.0,554 w/m²,2022-04-09,,,,
11:58 AM,52.2 °F,41.2 °F,66 °%,WSW,4.3 °mph,9.8 °mph,29.61 °in,0.04 °in,0.08 °in,1.0,219 w/m²,2022-04-09,,,,
12:08 PM,51.6 °F,40.6 °F,66 °%,WNW,4.0 °mph,11.9 °mph,29.61 °in,0.02 °in,0.09 °in,1.0,188 w/m²,2022-04-09,,,,
12:18 PM,51.8 °F,40.8 °F,66 °%,SE,3.6 °mph,7.4 °mph,29.61 °in,0.00 °in,0.09 °in,3.0,684 w/m²,2022-04-09,,,,
12:28 PM,51.8 °F,40.5 °F,65 °%,West,3.6 °mph,10.1 °mph,29.61 °in,0.00 °in,0.10 °in,2.0,348 w/m²,2022-04-09,,,,
12:37 PM,51.8 °F,39.9 °F,64 °%,SW,3.6 °mph,8.3 °mph,29.61 °in,0.00 °in,0.10 °in,1.0,193 w/m²,2022-04-09,,,,
12:48 PM,52.0 °F,40.1 °F,64 °%,SW,3.8 °mph,6.5 °mph,29.61 °in,0.00 °in,0.10 °in,1.0,314 w/m²,2022-04-09,,,,
12:58 PM,52.2 °F,40.3 °F,64 °%,WSW,1.3 °mph,2.7 °mph,29.61 °in,0.00 °in,0.10 °in,1.0,251 w/m²,2022-04-09,,,,
1:08 PM,52.0 °F,40.1 °F,64 °%,NW,2.5 °mph,5.4 °mph,29.61 °in,0.00 °in,0.10 °in,3.0,666 w/m²,2022-04-09,,,,
1:18 PM,51.8 °F,39.9 °F,64 °%,WSW,2.5 °mph,4.5 °mph,29.62 °in,0.00 °in,0.10 °in,1.0,263 w/m²,2022-04-09,,,,
1:28 PM,51.8 °F,39.6 °F,63 °%,WSW,3.4 °mph,6.7 °mph,29.62 °in,0.00 °in,0.10 °in,2.0,450 w/m²,2022-04-09,,,,
1:38 PM,52.3 °F,40.1 °F,63 °%,WSW,2.9 °mph,5.1 °mph,29.62 °in,0.00 °in,0.10 °in,2.0,460 w/m²,2022-04-09,,,,
1:48 PM,52.9 °F,39.7 °F,61 °%,WSW,2.7 °mph,5.1 °mph,29.61 °in,0.00 °in,0.10 °in,2.0,378 w/m²,2022-04-09,,,,
1:58 PM,53.1 °F,40.5 °F,62 °%,WSW,3.1 °mph,6.3 °mph,29.62 °in,0.00 °in,0.10 °in,5.0,1058 w/m²,2022-04-09,,,,
2:08 PM,53.4 °F,39.9 °F,60 °%,SW,4.3 °mph,6.9 °mph,29.62 °in,0.00 °in,0.10 °in,2.0,334 w/m²,2022-04-09,,,,
2:18 PM,53.8 °F,39.4 °F,58 °%,WNW,2.0 °mph,5.4 °mph,29.62 °in,0.00 °in,0.10 °in,2.0,478 w/m²,2022-04-09,,,,
2:28 PM,53.8 °F,39.4 °F,58 °%,West,1.3 °mph,2.2 °mph,29.62 °in,0.00 °in,0.10 °in,3.0,598 w/m²,2022-04-09,,,,
2:38 PM,54.5 °F,39.2 °F,56 °%,West,3.6 °mph,7.8 °mph,29.61 °in,0.00 °in,0.10 °in,1.0,321 w/m²,2022-04-09,,,,
2:48 PM,54.7 °F,38.8 °F,55 °%,West,2.0 °mph,4.0 °mph,29.62 °in,0.00 °in,0.10 °in,1.0,267 w/m²,2022-04-09,,,,
2:58 PM,54.5 °F,38.7 °F,55 °%,SW,2.2 °mph,4.9 °mph,29.61 °in,0.00 °in,0.10 °in,3.0,690 w/m²,2022-04-09,,,,
3:08 PM,55.0 °F,38.7 °F,54 °%,WSW,4.0 °mph,6.0 °mph,29.61 °in,0.00 °in,0.10 °in,3.0,681 w/m²,2022-04-09,,,,
3:18 PM,55.0 °F,38.7 °F,54 °%,West,3.6 °mph,6.7 °mph,29.60 °in,0.00 °in,0.10 °in,2.0,514 w/m²,2022-04-09,,,,
3:28 PM,55.2 °F,38.3 °F,53 °%,SW,2.9 °mph,5.6 °mph,29.60 °in,0.00 °in,0.10 °in,2.0,397 w/m²,2022-04-09,,,,
3:38 PM,55.6 °F,38.3 °F,52 °%,SW,2.9 °mph,5.8 °mph,29.60 °in,0.00 °in,0.10 °in,2.0,326 w/m²,2022-04-09,,,,
3:48 PM,55.8 °F,37.9 °F,51 °%,SW,4.3 °mph,6.3 °mph,29.60 °in,0.00 °in,0.10 °in,1.0,251 w/m²,2022-04-09,,,,
3:58 PM,55.8 °F,38.5 °F,52 °%,North,2.0 °mph,3.1 °mph,29.60 °in,0.00 °in,0.10 °in,2.0,332 w/m²,2022-04-09,,,,
4:08 PM,55.9 °F,39.0 °F,53 °%,NNW,6.5 °mph,11.0 °mph,29.60 °in,0.00 °in,0.10 °in,1.0,201 w/m²,2022-04-09,,,,
4:18 PM,55.8 °F,38.8 °F,53 °%,,2.0 °mph,5.1 °mph,29.60 °in,0.00 °in,0.10 °in,1.0,130 w/m²,2022-04-09,,,,
4:28 PM,55.6 °F,39.2 °F,54 °%,,0.9 °mph,4.3 °mph,29.60 °in,0.00 °in,0.10 °in,1.0,184 w/m²,2022-04-09,,,,
4:38 PM,55.9 °F,39.6 °F,54 °%,WNW,1.6 °mph,3.4 °mph,29.60 °in,0.00 °in,0.10 °in,1.0,193 w/m²,2022-04-09,,,,
4:48 PM,56.3 °F,39.9 °F,54 °%,SW,2.9 °mph,5.8 °mph,29.60 °in,0.00 °in,0.10 °in,1.0,149 w/m²,2022-04-09,,,,
4:58 PM,56.1 °F,39.7 °F,54 °%,WSW,2.5 °mph,4.3 °mph,29.60 °in,0.00 °in,0.10 °in,0.0,119 w/m²,2022-04-09,,,,
5:07 PM,55.8 °F,39.4 °F,54 °%,West,2.7 °mph,4.3 °mph,29.60 °in,0.00 °in,0.10 °in,1.0,118 w/m²,2022-04-09,,,,
5:18 PM,55.8 °F,39.4 °F,54 °%,SSW,1.3 °mph,3.6 °mph,29.61 °in,0.00 °in,0.10 °in,2.0,292 w/m²,2022-04-09,,,,
5:28 PM,55.9 °F,39.6 °F,54 °%,NNW,6.7 °mph,10.7 °mph,29.62 °in,0.00 °in,0.10 °in,3.0,446 w/m²,2022-04-09,,,,
5:38 PM,55.2 °F,38.8 °F,54 °%,,3.6 °mph,8.7 °mph,29.61 °in,0.00 °in,0.10 °in,1.0,105 w/m²,2022-04-09,,,,
5:48 PM,54.9 °F,37.0 °F,51 °%,NW,4.0 °mph,8.9 °mph,29.62 °in,0.00 °in,0.10 °in,0.0,59 w/m²,2022-04-09,,,,
5:58 PM,54.7 °F,40.3 °F,58 °%,WSW,1.6 °mph,4.7 °mph,29.63 °in,0.00 °in,0.10 °in,0.0,31 w/m²,2022-04-09,,,,
6:08 PM,53.8 °F,40.6 °F,61 °%,ESE,2.7 °mph,4.5 °mph,29.62 °in,0.01 °in,0.11 °in,1.0,110 w/m²,2022-04-09,,,,
6:18 PM,53.4 °F,39.0 °F,58 °%,SE,1.3 °mph,2.7 °mph,29.62 °in,0.01 °in,0.11 °in,1.0,124 w/m²,2022-04-09,,,,
6:28 PM,53.8 °F,37.9 °F,55 °%,SSE,1.8 °mph,2.9 °mph,29.62 °in,0.01 °in,0.11 °in,0.0,73 w/m²,2022-04-09,,,,
6:38 PM,53.8 °F,37.9 °F,55 °%,SW,1.6 °mph,2.9 °mph,29.62 °in,0.01 °in,0.11 °in,0.0,49 w/m²,2022-04-09,,,,
6:48 PM,54.0 °F,37.8 °F,54 °%,SW,0.9 °mph,2.0 °mph,29.62 °in,0.01 °in,0.11 °in,0.0,40 w/m²,2022-04-09,,,,
6:58 PM,54.0 °F,38.1 °F,55 °%,West,1.8 °mph,3.1 °mph,29.62 °in,0.01 °in,0.11 °in,0.0,30 w/m²,2022-04-09,,,,
7:08 PM,54.1 °F,38.3 °F,55 °%,West,0.9 °mph,1.8 °mph,29.62 °in,0.00 °in,0.11 °in,0.0,16 w/m²,2022-04-09,,,,
7:18 PM,54.1 °F,38.8 °F,56 °%,WSW,0.9 °mph,1.8 °mph,29.62 °in,0.00 °in,0.11 °in,0.0,10 w/m²,2022-04-09,,,,
7:28 PM,54.0 °F,38.7 °F,56 °%,NW,2.5 °mph,4.9 °mph,29.62 °in,0.00 °in,0.11 °in,0.0,4 w/m²,2022-04-09,,,,
7:38 PM,54.0 °F,39.0 °F,57 °%,West,0.9 °mph,1.8 °mph,29.63 °in,0.00 °in,0.11 °in,0.0,1 w/m²,2022-04-09,,,,
7:48 PM,53.6 °F,38.3 °F,56 °%,SE,1.1 °mph,2.7 °mph,29.63 °in,0.00 °in,0.11 °in,0.0,0 w/m²,2022-04-09,,,,
7:58 PM,53.6 °F,38.3 °F,56 °%,West,0.7 °mph,1.1 °mph,29.64 °in,0.00 °in,0.11 °in,0.0,0 w/m²,2022-04-09,,,,
8:08 PM,53.4 °F,37.6 °F,55 °%,NW,2.2 °mph,3.6 °mph,29.65 °in,0.00 °in,0.11 °in,0.0,0 w/m²,2022-04-09,,,,
8:18 PM,53.2 °F,37.9 °F,56 °%,WNW,0.7 °mph,2.0 °mph,29.65 °in,0.00 °in,0.11 °in,0.0,0 w/m²,2022-04-09,,,,
8:28 PM,53.2 °F,38.8 °F,58 °%,SW,1.1 °mph,2.5 °mph,29.66 °in,0.00 °in,0.11 °in,0.0,0 w/m²,2022-04-09,,,,
8:38 PM,53.1 °F,39.2 °F,59 °%,SSW,1.1 °mph,2.0 °mph,29.67 °in,0.00 °in,0.11 °in,0.0,0 w/m²,2022-04-09,,,,
8:48 PM,52.7 °F,40.5 °F,63 °%,SW,2.7 °mph,7.6 °mph,29.67 °in,0.00 °in,0.11 °in,0.0,0 w/m²,2022-04-09,,,,
8:58 PM,52.2 °F,41.2 °F,66 °%,SW,1.1 °mph,3.1 °mph,29.67 °in,0.00 °in,0.11 °in,0.0,0 w/m²,2022-04-09,,,,
9:08 PM,51.8 °F,41.2 °F,67 °%,WNW,2.0 °mph,5.1 °mph,29.68 °in,0.00 °in,0.11 °in,0.0,0 w/m²,2022-04-09,,,,
9:18 PM,51.8 °F,40.8 °F,66 °%,NW,3.6 °mph,8.1 °mph,29.68 °in,0.00 °in,0.11 °in,0.0,0 w/m²,2022-04-09,,,,
9:28 PM,51.6 °F,40.6 °F,66 °%,WNW,0.7 °mph,2.7 °mph,29.68 °in,0.00 °in,0.11 °in,0.0,0 w/m²,2022-04-09,,,,
9:38 PM,51.8 °F,40.8 °F,66 °%,WNW,1.8 °mph,3.1 °mph,29.67 °in,0.00 °in,0.11 °in,0.0,0 w/m²,2022-04-09,,,,
9:49 PM,51.6 °F,40.3 °F,65 °%,WSW,0.7 °mph,1.8 °mph,29.67 °in,0.00 °in,0.11 °in,0.0,0 w/m²,2022-04-09,,,,
9:58 PM,51.8 °F,40.5 °F,65 °%,WSW,0.7 °mph,2.0 °mph,29.67 °in,0.00 °in,0.11 °in,0.0,0 w/m²,2022-04-09,,,,
10:08 PM,51.6 °F,40.6 °F,66 °%,NNW,0.7 °mph,2.0 °mph,29.67 °in,0.00 °in,0.11 °in,0.0,0 w/m²,2022-04-09,,,,
10:18 PM,51.8 °F,40.8 °F,66 °%,SSW,0.7 °mph,2.2 °mph,29.67 °in,0.00 °in,0.11 °in,0.0,0 w/m²,2022-04-09,,,,
10:28 PM,52.0 °F,40.1 °F,64 °%,SSW,1.8 °mph,2.7 °mph,29.68 °in,0.00 °in,0.11 °in,0.0,0 w/m²,2022-04-09,,,,
10:38 PM,52.0 °F,39.7 °F,63 °%,SSW,1.3 °mph,2.2 °mph,29.68 °in,0.00 °in,0.11 °in,0.0,0 w/m²,2022-04-09,,,,
10:49 PM,51.8 °F,40.5 °F,65 °%,WSW,0.9 °mph,2.7 °mph,29.68 °in,0.00 °in,0.11 °in,0.0,0 w/m²,2022-04-09,,,,
10:58 PM,52.0 °F,39.7 °F,63 °%,North,0.0 °mph,0.0 °mph,29.69 °in,0.00 °in,0.11 °in,0.0,0 w/m²,2022-04-09,,,,
11:08 PM,51.6 °F,39.4 °F,63 °%,WNW,0.9 °mph,2.5 °mph,29.69 °in,0.00 °in,0.11 °in,0.0,0 w/m²,2022-04-09,,,,
11:18 PM,51.4 °F,39.7 °F,64 °%,SW,0.4 °mph,1.6 °mph,29.69 °in,0.00 °in,0.11 °in,0.0,0 w/m²,2022-04-09,,,,
11:28 PM,51.3 °F,39.9 °F,65 °%,NNW,0.2 °mph,1.3 °mph,29.69 °in,0.00 °in,0.11 °in,0.0,0 w/m²,2022-04-09,,,,
11:39 PM,51.4 °F,40.1 °F,65 °%,South,0.9 °mph,1.8 °mph,29.68 °in,0.00 °in,0.11 °in,0.0,0 w/m²,2022-04-09,,,,
11:48 PM,51.4 °F,40.5 °F,66 °%,SSW,1.6 °mph,2.5 °mph,29.68 °in,0.00 °in,0.11 °in,0.0,0 w/m²,2022-04-09,,,,
11:58 PM,51.3 °F,39.9 °F,65 °%,NW,0.2 °mph,1.3 °mph,29.68 °in,0.00 °in,0.11 °in,0.0,0 w/m²,2022-04-09,,,,
,,,,,,,,,,,,2022-04-10,,,,
12:08 AM,51.3 °F,39.9 °F,65 °%,North,0.0 °mph,0.7 °mph,29.68 °in,0.00 °in,0.00 °in,0.0,0 w/m²,2022-04-10,,,,
12:18 AM,51.3 °F,39.9 °F,65 °%,SE,1.8 °mph,3.8 °mph,29.68 °in,0.00 °in,0.00 °in,0.0,0 w/m²,2022-04-10,,,,
12:28 AM,51.3 °F,39.6 °F,64 °%,North,0.0 °mph,0.0 °mph,29.68 °in,0.00 °in,0.00 °in,0.0,0 w/m²,2022-04-10,,,,
12:38 AM,51.1 °F,39.4 °F,64 °%,NW,2.7 °mph,3.8 °mph,29.68 °in,0.00 °in,0.00 °in,0.0,0 w/m²,2022-04-10,,,,
12:48 AM,51.3 °F,39.6 °F,64 °%,North,0.4 °mph,2.2 °mph,29.68 °in,0.00 °in,0.00 °in,0.0,0 w/m²,2022-04-10,,,,
12:58 AM,51.1 °F,39.4 °F,64 °%,SW,0.7 °mph,2.5 °mph,29.68 °in,0.00 °in,0.00 °in,0.0,0 w/m²,2022-04-10,,,,
1:08 AM,51.1 °F,38.8 °F,63 °%,North,0.0 °mph,0.0 °mph,29.68 °in,0.00 °in,0.00 °in,0.0,0 w/m²,2022-04-10,,,,
1:18 AM,51.3 °F,39.0 °F,63 °%,NNW,1.6 °mph,4.5 °mph,29.67 °in,0.00 °in,0.00 °in,0.0,0 w/m²,2022-04-10,,,,
1:28 AM,50.9 °F,38.8 °F,63 °%,,1.8 °mph,4.9 °mph,29.67 °in,0.00 °in,0.00 °in,0.0,0 w/m²,2022-04-10,,,,
1:38 AM,51.1 °F,39.4 °F,64 °%,SSE,1.1 °mph,2.9 °mph,29.67 °in,0.00 °in,0.00 °in,0.0,0 w/m²,2022-04-10,,,,
1:49 AM,50.9 °F,39.2 °F,64 °%,NNW,2.5 °mph,5.8 °mph,29.67 °in,0.00 °in,0.00 °in,0.0,0 w/m²,2022-04-10,,,,
1:58 AM,50.9 °F,39.2 °F,64 °%,WNW,0.7 °mph,2.5 °mph,29.67 °in,0.00 °in,0.00 °in,0.0,0 w/m²,2022-04-10,,,,
2:08 AM,50.9 °F,39.2 °F,64 °%,West,1.6 °mph,2.2 °mph,29.67 °in,0.00 °in,0.00 °in,0.0,0 w/m²,2022-04-10,,,,
2:18 AM,50.4 °F,39.0 °F,65 °%,NNW,0.9 °mph,2.9 °mph,29.67 °in,0.00 °in,0.00 °in,0.0,0 w/m²,2022-04-10,,,,
2:28 AM,50.5 °F,39.2 °F,65 °%,NE,0.4 °mph,1.8 °mph,29.67 °in,0.00 °in,0.00 °in,0.0,0 w/m²,2022-04-10,,,,
2:38 AM,50.5 °F,39.2 °F,65 °%,NNE,0.7 °mph,2.7 °mph,29.67 °in,0.00 °in,0.00 °in,0.0,0 w/m²,2022-04-10,,,,
2:48 AM,50.4 °F,39.0 °F,65 °%,North,0.0 °mph,0.4 °mph,29.67 °in,0.00 °in,0.00 °in,0.0,0 w/m²,2022-04-10,,,,
2:58 AM,50.4 °F,39.0 °F,65 °%,ESE,1.1 °mph,3.4 °mph,29.67 °in,0.00 °in,0.00 °in,0.0,0 w/m²,2022-04-10,,,,
3:08 AM,50.4 °F,38.7 °F,64 °%,,3.6 °mph,6.9 °mph,29.67 °in,0.00 °in,0.00 °in,0.0,0 w/m²,2022-04-10,,,,
3:18 AM,50.2 °F,38.1 °F,63 °%,NW,2.7 °mph,10.3 °mph,29.67 °in,0.00 °in,0.00 °in,0.0,0 w/m²,2022-04-10,,,,
3:28 AM,49.8 °F,37.8 °F,63 °%,NW,2.5 °mph,4.9 °mph,29.67 °in,0.00 °in,0.00 °in,0.0,0 w/m²,2022-04-10,,,,
3:39 AM,49.8 °F,37.8 °F,63 °%,NNW,1.8 °mph,4.7 °mph,29.67 °in,0.00 °in,0.00 °in,0.0,0 w/m²,2022-04-10,,,,
3:48 AM,49.8 °F,37.8 °F,63 °%,West,0.7 °mph,2.5 °mph,29.67 °in,0.00 °in,0.00 °in,0.0,0 w/m²,2022-04-10,,,,
3:59 AM,49.6 °F,37.2 °F,62 °%,West,1.3 °mph,3.1 °mph,29.68 °in,0.00 °in,0.00 °in,0.0,0 w/m²,2022-04-10,,,,
4:08 AM,49.6 °F,37.2 °F,62 °%,,6.7 °mph,12.5 °mph,29.68 °in,0.00 °in,0.00 °in,0.0,0 w/m²,2022-04-10,,,,
4:18 AM,49.5 °F,37.0 °F,62 °%,NNW,4.7 °mph,9.6 °mph,29.68 °in,0.00 °in,0.00 °in,0.0,0 w/m²,2022-04-10,,,,
4:28 AM,49.3 °F,36.9 °F,62 °%,NNW,1.3 °mph,2.9 °mph,29.69 °in,0.00 °in,0.00 °in,0.0,0 w/m²,2022-04-10,,,,
4:38 AM,49.1 °F,36.7 °F,62 °%,NW,3.6 °mph,6.5 °mph,29.69 °in,0.00 °in,0.00 °in,0.0,0 w/m²,2022-04-10,,,,
4:48 AM,49.3 °F,36.3 °F,61 °%,,2.2 °mph,5.1 °mph,29.69 °in,0.00 °in,0.00 °in,0.0,0 w/m²,2022-04-10,,,,
4:59 AM,48.7 °F,36.3 °F,62 °%,ENE,1.3 °mph,3.1 °mph,29.70 °in,0.00 °in,0.00 °in,0.0,0 w/m²,2022-04-10,,,,
5:08 AM,48.6 °F,36.5 °F,63 °%,,3.8 °mph,6.5 °mph,29.70 °in,0.00 °in,0.00 °in,0.0,0 w/m²,2022-04-10,,,,
5:19 AM,48.7 °F,36.7 °F,63 °%,NNW,4.0 °mph,6.5 °mph,29.70 °in,0.00 °in,0.00 °in,0.0,0 w/m²,2022-04-10,,,,
